precinct_id,county,precinct_name,precinct_number,ward,polling_location_ids,source,INTERNAL_notes,,,,
330510030,CHATHAM,,3-12,,440510030,GA SOS & Chatham County Elections Department,,,,,
330510031,CHATHAM,,3-13,,440510031,GA SOS & Chatham County Elections Department,,,,,
330510032,CHATHAM,,3-14,,440510032,GA SOS & Chatham County Elections Department,,,,,
330510033,CHATHAM,,3-15,,440510033,GA SOS & Chatham County Elections Department,,,,,
330510034,CHATHAM,,4-02,,440510034,GA SOS & Chatham County Elections Department,,,,,
330510035,CHATHAM,,4-04,,440510035,GA SOS & Chatham County Elections Department,,,,,
330510036,CHATHAM,,4-05,,440510036,GA SOS & Chatham County Elections Department,,,,,
330510037,CHATHAM,,4-06,,440510037,GA SOS & Chatham County Elections Department,,,,,
330510038,CHATHAM,,4-07,,440510038,GA SOS & Chatham County Elections Department,,,,,
330510039,CHATHAM,,4-08,,440510039,GA SOS & Chatham County Elections Department,,,,,
330510040,CHATHAM,,4-10,,440510040,GA SOS & Chatham County Elections Department,,,,,
330510041,CHATHAM,,4-11,,440510041,GA SOS & Chatham County Elections Department,,,,,
330510042,CHATHAM,,4-12,,440510042,GA SOS & Chatham County Elections Department,,,,,
330510043,CHATHAM,,4-13,,440510043,GA SOS & Chatham County Elections Department,,,,,
330510044,CHATHAM,,4-14,,440510044,GA SOS & Chatham County Elections Department,,,,,
330510045,CHATHAM,,4-15,,440510045,GA SOS & Chatham County Elections Department,,,,,
330510046,CHATHAM,,5-01,,440510046,GA SOS & Chatham County Elections Department,,,,,
330510047,CHATHAM,,5-02,,440510047,GA SOS & Chatham County Elections Department,,,,,
330510048,CHATHAM,,5-03,,440510048,GA SOS & Chatham County Elections Department,,,,,
330510049,CHATHAM,,5-05,,440510049,GA SOS & Chatham County Elections Department,,,,,
330510050,CHATHAM,,5-06,,440510050,GA SOS & Chatham County Elections Department,,,,,
330510051,CHATHAM,,5-07,,440510051,GA SOS & Chatham County Elections Department,,,,,
330510052,CHATHAM,,5-08,,440510052,GA SOS & Chatham County Elections Department,,,,,
330510053,CHATHAM,,5-10,,440510053,GA SOS & Chatham County Elections Department,,,,,
330510054,CHATHAM,,5-11,,440510054,GA SOS & Chatham County Elections Department,,,,,
330510055,CHATHAM,,6-01,,440510055,GA SOS & Chatham County Elections Department,,,,,
330510056,CHATHAM,,6-02,,440510056,GA SOS & Chatham County Elections Department,,,,,
330510057,CHATHAM,,6-03,,440510057,GA SOS & Chatham County Elections Department,,,,,
330510058,CHATHAM,,6-05,,440510058,GA SOS & Chatham County Elections Department,,,,,
330510059,CHATHAM,,6-06,,440510059,GA SOS & Chatham County Elections Department,,,,,
330510060,CHATHAM,,6-08,,440510060,GA SOS & Chatham County Elections Department,,,,,
330510061,CHATHAM,,6-09,,440510061,GA SOS & Chatham County Elections Department,,,,,
330510062,CHATHAM,,6-10,,440510062,GA SOS & Chatham County Elections Department,,,,,
330510063,CHATHAM,,6-11,,440510063,GA SOS & Chatham County Elections Department,,,,,
330510064,CHATHAM,,7-01,,440510064,GA SOS & Chatham County Elections Department,,,,,
330510065,CHATHAM,,7-03,,440510065,GA SOS & Chatham County Elections Department,,,,,
330510066,CHATHAM,,7-04,,440510066,GA SOS & Chatham County Elections Department,,,,,
330510067,CHATHAM,,7-05,,440510067,GA SOS & Chatham County Elections Department,,,,,
330510068,CHATHAM,,7-06,,440510068,GA SOS & Chatham County Elections Department,,,,,
330510069,CHATHAM,,7-07,,440510069,GA SOS & Chatham County Elections Department,,,,,
330510070,CHATHAM,,7-08,,440510070,GA SOS & Chatham County Elections Department,,,,,
330510071,CHATHAM,,7-09,,440510071,GA SOS & Chatham County Elections Department,,,,,
330510072,CHATHAM,,7-10,,440510072,GA SOS & Chatham County Elections Department,,,,,
330510073,CHATHAM,,7-11,,440510073,GA SOS & Chatham County Elections Department,,,,,
330510074,CHATHAM,,7-12,,440510074,GA SOS & Chatham County Elections Department,,,,,
330510075,CHATHAM,,7-13,,440510075,GA SOS & Chatham County Elections Department,,,,,
330510076,CHATHAM,,7-14,,440510076,GA SOS & Chatham County Elections Department,,,,,
330510077,CHATHAM,,8-01,,440510077,GA SOS & Chatham County Elections Department,,,,,
330510078,CHATHAM,,8-02,,440510078,GA SOS & Chatham County Elections Department,,,,,
330510079,CHATHAM,,8-03,,440510079,GA SOS & Chatham County Elections Department,,,,,
330510080,CHATHAM,,8-05,,440510080,GA SOS & Chatham County Elections Department,,,,,
330510081,CHATHAM,,8-06,,440510081,GA SOS & Chatham County Elections Department,,,,,
330510082,CHATHAM,,8-07,,440510082,GA SOS & Chatham County Elections Department,,,,,
330510083,CHATHAM,,8-08,,440510083,GA SOS & Chatham County Elections Department,,,,,
330510084,CHATHAM,,8-09,,440510084,GA SOS & Chatham County Elections Department,,,,,
330510085,CHATHAM,,8-10,,440510085,GA SOS & Chatham County Elections Department,,,,,
330510086,CHATHAM,,8-11,,440510086,GA SOS & Chatham County Elections Department,,,,,
330510087,CHATHAM,,8-12,,440510087,GA SOS & Chatham County Elections Department,,,,,
330510088,CHATHAM,,8-13,,440510088,GA SOS & Chatham County Elections Department,,,,,
330510089,CHATHAM,,8-15,,440510089,GA SOS & Chatham County Elections Department,,,,,
330530001,CHATTAHOOCHEE,PRECINCT 1,PRECINCT 1,,440530001,GA Secretary of State Elections Division,,,,,
330550001,CHATTOOGA,ALPINE,,,440550001,GA Secretary of State Elections Division,,,,,
330550002,CHATTOOGA,CLOUDLAND,,,440550002,GA Secretary of State Elections Division,,,,,
330550003,CHATTOOGA,COLDWATER,,,440550003,GA Secretary of State Elections Division,,,,,
330550004,CHATTOOGA,DIRTSELLER,,,440550004,GA Secretary of State Elections Division,,,,,
330550005,CHATTOOGA,DIRTTOWN,,,440550005,GA Secretary of State Elections Division,,,,,
330550006,CHATTOOGA,HAYWOOD,,,440550006,GA Secretary of State Elections Division,,,,,
330550007,CHATTOOGA,LYERLY,,,440550007,GA Secretary of State Elections Division,,,,,
330550008,CHATTOOGA,PENNVILLE,,,440550008,GA Secretary of State Elections Division,,,,,
330550009,CHATTOOGA,SEMINOLE,,,440550009,GA Secretary of State Elections Division,,,,,
330550010,CHATTOOGA,SUBLIGNA,,,440550010,GA Secretary of State Elections Division,,,,,
330550011,CHATTOOGA,SUMMERVILLE,,,440550011,GA Secretary of State Elections Division,,,,,
330550012,CHATTOOGA,TELOGA,,,440550012,GA Secretary of State Elections Division,,,,,
330550013,CHATTOOGA,TRION,,,440550013,GA Secretary of State Elections Division,,,,,
330570001,CHEROKEE,AIR ACRES,1,,440570001,GA Secretary of State Elections Division,,,,,
330570002,CHEROKEE,ARNOLD MILL,2,,440570002,GA Secretary of State Elections Division,,,,,
330570003,CHEROKEE,AVERY,3,,440570003,GA Secretary of State Elections Division,,,,,
330570004,CHEROKEE,BALL GROUND,4,,440570004,GA Secretary of State Elections Division,,,,,
330570005,CHEROKEE,BASCOMB,5,,440570005,GA Secretary of State Elections Division,,,,,
330570006,CHEROKEE,BELLS,6,,440570006,GA Secretary of State Elections Division,,,,,
330570007,CHEROKEE,BOOTH,7,,440570007,GA Secretary of State Elections Division,,,,,
330570008,CHEROKEE,BRADSHAW,8,,440570008,GA Secretary of State Elections Division,,,,,
330570009,CHEROKEE,BRIDGEMILL,9,,440570009,GA Secretary of State Elections Division,,,,,
330570010,CHEROKEE,CANTON,10,,440570010,GA Secretary of State Elections Division,,,,,
330570011,CHEROKEE,CARMEL,11,,440570011,GA Secretary of State Elections Division,,,,,
330570012,CHEROKEE,CLAYTON,13,,440570012,GA Secretary of State Elections Division,,,,,
330570013,CHEROKEE,CONNS CREEK,14,,440570013,GA Secretary of State Elections Division,,,,,
330570014,CHEROKEE,DEER RUN,15,,440570014,GA Secretary of State Elections Division,,,,,
330570015,CHEROKEE,DIXIE,16,,440570015,GA Secretary of State Elections Division,No longer a Dupree Precinct -- confirmed with Cherokee County (770 479 0595),,,,
330570017,CHEROKEE,FREEHOME,18,,440570016,GA Secretary of State Elections Division,,,,,
330570018,CHEROKEE,HICKORY FLAT,19,,440570017,GA Secretary of State Elections Division,,,,,
330570019,CHEROKEE,HIGHTOWER,20,,440570018,GA Secretary of State Elections Division,,,,,
330570020,CHEROKEE,HILLSIDE,21,,440570019,GA Secretary of State Elections Division,,,,,
330570021,CHEROKEE,HOLLY SPRINGS,22,,440570020,GA Secretary of State Elections Division,,,,,
330570022,CHEROKEE,KELLOGG,23,,440570021,GA Secretary of State Elections Division,,,,,
330570023,CHEROKEE,LIBERTY,24,,440570022,GA Secretary of State Elections Division,,,,,
330570024,CHEROKEE,LITTLE RIVER,26,,440570023,GA Secretary of State Elections Division,,,,,
330570025,CHEROKEE,MACEDONIA,27,,440570024,GA Secretary of State Elections Division,,,,,
330570026,CHEROKEE,MOUNTAIN ROAD,28,,440570025,GA Secretary of State Elections Division,,,,,
330570027,CHEROKEE,NEESE,44,,440570026,GA Secretary of State Elections Division,,,,,
330570028,CHEROKEE,OAK GROVE,29,,440570027,GA Secretary of State Elections Division,,,,,
330570029,CHEROKEE,R M MOORE,30,,440570028,GA Secretary of State Elections Division,,,,,
330570030,CHEROKEE,R T JONES,31,,440570029,GA Secretary of State Elections Division,,,,,
330570031,CHEROKEE,ROSECREEK,32,,440570030,GA Secretary of State Elections Division,,,,,
330570032,CHEROKEE,SALACOA,33,,440570031,GA Secretary of State Elections Division,,,,,
330570033,CHEROKEE,SIXES,34,,440570032,GA Secretary of State Elections Division,,,,,
330570034,CHEROKEE,SUTALLEE,35,,440570033,GA Secretary of State Elections Division,,,,,
330570035,CHEROKEE,TEASLEY,36,,440570034,GA Secretary of State Elections Division,,,,,
330570036,CHEROKEE,TOONIGH,37,,440570035,GA Secretary of State Elections Division,,,,,
330570037,CHEROKEE,UNION HILL,38,,440570036,GA Secretary of State Elections Division,,,,,
330570038,CHEROKEE,UNIVETER,39,,440570037,GA Secretary of State Elections Division,,,,,
330570039,CHEROKEE,VICTORIA,40,,440570038,GA Secretary of State Elections Division,,,,,
330570040,CHEROKEE,WALESKA,41,,440570039,GA Secretary of State Elections Division,,,,,
330570041,CHEROKEE,WILDCAT,42,,440570040,GA Secretary of State Elections Division,,,,,
330570042,CHEROKEE,WOODLANDS,43,,440570041,GA Secretary of State Elections Division,,,,,
330570043,CHEROKEE,WOODSTOCK,12,,440570042,GA Secretary of State Elections Division,,,,,
330590001,CLARKE,,1A,,440590001,GA Secretary of State Elections Division,,,,,
330590002,CLARKE,,1B,,440590002,GA Secretary of State Elections Division,,,,,
330590003,CLARKE,,1C,,440590003,GA Secretary of State Elections Division,,,,,
330590004,CLARKE,,1D,,440590004,GA Secretary of State Elections Division,,,,,
330590005,CLARKE,,2A,,440590005,GA Secretary of State Elections Division,,,,,
330590006,CLARKE,,2B,,440590006,GA Secretary of State Elections Division,,,,,
330590007,CLARKE,,3A,,440590007,GA Secretary of State Elections Division,,,,,
330590008,CLARKE,,3B,,440590008,GA Secretary of State Elections Division,,,,,
330590009,CLARKE,,4A,,440590009,GA Secretary of State Elections Division,,,,,
330590010,CLARKE,,4B,,440590010,GA Secretary of State Elections Division,,,,,
330590011,CLARKE,,5A,,440590011,GA Secretary of State Elections Division,,,,,
330590012,CLARKE,,5B,,440590012,GA Secretary of State Elections Division,,,,,
330590013,CLARKE,,5C,,440590013,GA Secretary of State Elections Division,,,,,
330590014,CLARKE,,5D,,440590014,GA Secretary of State Elections Division,,,,,
330590015,CLARKE,,6A,,440590015,GA Secretary of State Elections Division,,,,,
330590016,CLARKE,,6B,,440590016,GA Secretary of State Elections Division,,,,,
330590017,CLARKE,,6C,,440590017,GA Secretary of State Elections Division,,,,,
330590018,CLARKE,,6D,,440590018,GA Secretary of State Elections Division,,,,,
330590019,CLARKE,,7A,,440590019,GA Secretary of State Elections Division,,,,,
330590020,CLARKE,,7B,,440590020,GA Secretary of State Elections Division,,,,,
330590021,CLARKE,,7C,,440590021,GA Secretary of State Elections Division,,,,,
330590022,CLARKE,,8A,,440590022,GA Secretary of State Elections Division,,,,,
330590023,CLARKE,,8B,,440590023,GA Secretary of State Elections Division,,,,,
330590024,CLARKE,,8C,,440590024,GA Secretary of State Elections Division,,,,,
330610001,CLAY,BLUFFTON,,,440610001,GA Secretary of State Elections Division,,,,,
330610002,CLAY,COURTHOUSE,,,440610002,GA Secretary of State Elections Division,,,,,
330610003,CLAY,DAY'S CROSS ROADS,,,440610003,GA Secretary of State Elections Division,,,,,
330610004,CLAY,OLD HEAD START,,,440610004,GA Secretary of State Elections Division,,,,,
330610005,CLAY,ZETTO,,,440610005,GA Secretary of State Elections Division,,,,,
330630001,CLAYTON,ELLENWOOD,,,440630001,GA Secretary of State Elections Division,,,,,
330630002,CLAYTON,FOREST PARK 1,,,440630002,GA Secretary of State Elections Division,,,,,
330630003,CLAYTON,FOREST PARK 2,,,440630003,GA Secretary of State Elections Division,,,,,
330630004,CLAYTON,FOREST PARK 3,,,440630004,GA Secretary of State Elections Division,,,,,
330630005,CLAYTON,FOREST PARK 4,,,440630005,GA Secretary of State Elections Division,,,,,
330630006,CLAYTON,FOREST PARK 5,,,440630006,GA Secretary of State Elections Division,,,,,
330630007,CLAYTON,FOREST PARK 6,,,440630007,GA Secretary of State Elections Division,,,,,
330630008,CLAYTON,JONESBORO 1,,,440630008,GA Secretary of State Elections Division,,,,,
330630009,CLAYTON,JONESBORO 10,,,440630009,GA Secretary of State Elections Division,,,,,
330630010,CLAYTON,JONESBORO 11,,,440630010,GA Secretary of State Elections Division,,,,,
330630011,CLAYTON,JONESBORO 12,,,440630011,GA Secretary of State Elections Division,,,,,
330630012,CLAYTON,JONESBORO 13,,,440630012,GA Secretary of State Elections Division,,,,,
330630013,CLAYTON,JONESBORO 14,,,440630013,GA Secretary of State Elections Division,,,,,
330630014,CLAYTON,JONESBORO 15,,,440630014,GA Secretary of State Elections Division,,,,,
330630015,CLAYTON,JONESBORO 16,,,440630015,GA Secretary of State Elections Division,,,,,
330630016,CLAYTON,JONESBORO 17,,,440630016,GA Secretary of State Elections Division,,,,,
330630017,CLAYTON,JONESBORO 18,,,440630017,GA Secretary of State Elections Division,,,,,
330630018,CLAYTON,JONESBORO 2,,,440630018,GA Secretary of State Elections Division,,,,,
330630019,CLAYTON,JONESBORO 3,,,440630019,GA Secretary of State Elections Division,,,,,
330630020,CLAYTON,JONESBORO 4,,,440630020,GA Secretary of State Elections Division,,,,,
330630021,CLAYTON,JONESBORO 5,,,440630021,GA Secretary of State Elections Division,,,,,
330630022,CLAYTON,JONESBORO 6,,,440630022,GA Secretary of State Elections Division,,,,,
330630023,CLAYTON,JONESBORO 7,,,440630023,GA Secretary of State Elections Division,,,,,
330630024,CLAYTON,JONESBORO 8,,,440630024,GA Secretary of State Elections Division,,,,,
330630025,CLAYTON,JONESBORO 9,,,440630025,GA Secretary of State Elections Division,,,,,
330630026,CLAYTON,LAKE CITY,,,440630026,GA Secretary of State Elections Division,,,,,
330630027,CLAYTON,LOVEJOY 1,,,440630027,GA Secretary of State Elections Division,,,,,
330630028,CLAYTON,LOVEJOY 2,,,440630028,GA Secretary of State Elections Division,,,,,
330630029,CLAYTON,LOVEJOY 3,,,440630029,GA Secretary of State Elections Division,,,,,
330630030,CLAYTON,LOVEJOY 4,,,440630030,GA Secretary of State Elections Division,,,,,
330630031,CLAYTON,LOVEJOY 5,,,440630031,GA Secretary of State Elections Division,,,,,
330630032,CLAYTON,MORROW 1,,,440630032,GA Secretary of State Elections Division,,,,,
330630033,CLAYTON,MORROW 2,,,440630033,GA Secretary of State Elections Division,,,,,
330630034,CLAYTON,MORROW 3,,,440630034,GA Secretary of State Elections Division,,,,,
330630035,CLAYTON,MORROW 4,,,440630035,GA Secretary of State Elections Division,,,,,
330630036,CLAYTON,MORROW 5,,,440630036,GA Secretary of State Elections Division,,,,,
330630037,CLAYTON,MORROW 6,,,440630037,GA Secretary of State Elections Division,,,,,
330630038,CLAYTON,MORROW 7,,,440630038,GA Secretary of State Elections Division,,,,,
330630039,CLAYTON,MORROW 8,,,440630039,GA Secretary of State Elections Division,,,,,
330630040,CLAYTON,MORROW 9,,,440630040,GA Secretary of State Elections Division,,,,,
330630041,CLAYTON,OAK 1,,,440630041,GA Secretary of State Elections Division,,,,,
330630042,CLAYTON,OAK 2,,,440630042,GA Secretary of State Elections Division,,,,,
330630043,CLAYTON,OAK 3,,,440630043,GA Secretary of State Elections Division,,,,,
330630044,CLAYTON,OAK 4,,,440630044,GA Secretary of State Elections Division,,,,,
330630045,CLAYTON,PANHANDLE 1,,,440630045,GA Secretary of State Elections Division,,,,,
330630046,CLAYTON,PANHANDLE 2,,,440630046,GA Secretary of State Elections Division,,,,,
330630047,CLAYTON,RIVERDALE 1,,,440630047,GA Secretary of State Elections Division,,,,,
330630048,CLAYTON,RIVERDALE 10,,,440630048,GA Secretary of State Elections Division,,,,,
330630049,CLAYTON,RIVERDALE 11,,,440630049,GA Secretary of State Elections Division,,,,,
330630050,CLAYTON,RIVERDALE 12,,,440630050,GA Secretary of State Elections Division,,,,,
330630051,CLAYTON,RIVERDALE 2,,,440630051,GA Secretary of State Elections Division,,,,,
330630052,CLAYTON,RIVERDALE 3,,,440630052,GA Secretary of State Elections Division,,,,,
330630053,CLAYTON,RIVERDALE 4,,,440630053,GA Secretary of State Elections Division,,,,,
330630054,CLAYTON,RIVERDALE 5,,,440630054,GA Secretary of State Elections Division,,,,,
330630055,CLAYTON,RIVERDALE 6,,,440630055,GA Secretary of State Elections Division,,,,,
330630056,CLAYTON,RIVERDALE 7,,,440630056,GA Secretary of State Elections Division,,,,,
330630057,CLAYTON,RIVERDALE 8,,,440630057,GA Secretary of State Elections Division,,,,,
330630058,CLAYTON,RIVERDALE 9,,,440630058,GA Secretary of State Elections Division,,,,,
